2581,1280,5
5349,3030,4
4598,2876,4
3422,842,2
3422,1618,4
2378,3185,2
2737,1044,5
2021,271,1
963,1357,2
401,1357,3
5972,2530,3
655,2811,3
2426,316,4
4026,1017,3
1579,1935,4
4680,1044,3
954,2984,1
4387,2022,4
5991,2900,5
4107,668,3
1631,1747,3
1576,1053,4
5973,1910,2
1451,2093,4
1273,1183,4
3729,62,4
3327,290,2
117,2461,4
5896,100,4
4310,478,4
3232,1696,3
3762,2041,2
477,893,5
3029,613,4
4728,1547,5
3804,2515,3
4496,1599,4
2649,2971,3
1741,1853,5
621,1302,5
1895,377,4
2010,2313,1
2811,3430,4
5682,341,5
3051,3319,5
1203,171,3
2184,2689,4
922,741,4
3371,1856,4
1753,912,5
6036,1853,4
5573,3000,4
2242,250,4
2164,2026,3
1393,477,4
1395,3879,4
3685,1158,4
1712,1246,4
5770,897,5
5004,1066,5
1597,1114,3
550,1696,4
493,2929,2
2934,3523,4
2181,2578,3
4122,2336,2
3841,2947,5
3653,1179,5
343,2497,5
2225,586,3
2166,1642,4
1120,1938,4
5812,2359,4
1858,1198,3
2223,3184,3
2411,2298,5
4456,591,3
5251,3783,5
5316,3117,2
3262,2638,1
2629,842,4
5111,1960,5
5113,2662,4
3659,2891,5
4596,2352,3
1438,452,2
3978,454,5
3771,1917,1
1887,605,4
549,548,5
2529,294,1
3713,32,3
5100,1200,5
1793,164,3
4411,25,5
881,1727,2
2800,848,5
4774,263,5
1858,1272,5
3025,2012,5
5156,3623,3
1254,2401,4
4001,2353,3
5788,2084,1
4526,3046,3
471,2962,5
3695,1105,4
368,1934,3
4448,2486,5
3433,1550,1
4592,2464,1
235,3538,3
3842,3459,1
4626,2235,2
1271,728,2
1260,3692,3
1327,353,5
1369,1025,2
1207,3421,2
3382,2328,4
2056,2655,1
5530,775,3
3464,2694,4
5831,2200,4
4950,1608,2
3341,3318,5
588,736,5
2242,1669,3
5271,2984,4
5501,354,4
5397,2405,2
5090,2223,4
3033,2603,4
398,1180,4
3958,1826,1
4621,3516,3
2116,1386,4
195,1631,5
731,536,5
398,34,4
3279,1938,3
2237,2780,4
994,2126,4
1465,1167,4
4607,3549,4
4483,1375,2
3618,1261,4
4245,1540,4
4788,1257,4
4169,563,3
2526,3721,3
2029,2589,3
1285,893,5
3560,361,5
3182,856,3
5222,2641,1
3067,2571,3
604,2210,2
3207,1367,5
1230,432,3
946,109,4
1694,1990,3
5109,1053,4
4350,607,4
1632,3765,1
5663,2211,3
1130,2984,3
4888,917,3
5803,1500,3
3391,2356,4
3384,2377,3
3280,3692,2
1150,3101,3
2901,2967,5
1873,2751,4
770,103,5
3057,2503,2
5419,3401,3
273,585,3
184,2038,3
4214,3004,4
3067,2008,5
1922,326,3
411,2042,2
2645,1530,3
588,3033,3
530,1121,4
4679,2506,1
4040,1926,4
3180,100,4
4589,2905,5
5173,2549,4
4855,1483,5
780,627,1
2793,1211,5
4186,477,3
5369,1452,1
4560,1674,4
3391,2341,4
2942,2580,5
1946,1191,5
4909,2503,4
5321,1120,3
386,526,5
4650,229,4
2088,195,4
5157,1216,4
3308,826,3
3307,1534,4
520,728,4
1484,1204,4
5687,2803,5
1648,2711,5
4728,2221,3
4526,2693,2
2895,897,4
3709,1383,3
4415,3040,2
4345,1181,4
1128,1287,3
2909,373,4
1015,3430,4
3679,1681,4
2472,3483,3
5074,1848,4
4260,424,3
1169,2042,2
3215,2790,2
3995,1036,2
1685,919,4
5317,700,4
2753,2859,5
391,2299,1
5178,2326,3
3769,2814,3
4312,314,3
4333,3088,4
1406,3184,3
4241,912,5
151,254,3
2466,2723,4
4135,1673,2
476,1566,4
2856,1955,4
4736,3092,5
4609,1239,4
4379,2200,3
4277,2604,4
5749,1229,5
3594,2048,2
3426,16,5
2823,848,5
840,2632,5
1294,3498,4
1697,87,3
4699,1575,3
276,1440,3
438,3277,3
3963,1250,4
2604,2891,3
2263,1897,2
1645,3775,5
5667,1885,5
3311,3458,4
1780,908,3
1263,666,2
5397,1408,4
2145,1051,5
4333,3567,4
3792,162,3
1087,1938,2
175,1389,3
3087,2361,3
4555,3014,4
767,2773,4
4635,3510,3
4050,1596,4
5271,3151,3
1626,3794,5
3729,1163,4
2994,365,2
107,2840,3
1345,957,1
3848,913,5
1697,377,5
1897,512,4
343,1932,3
4761,316,4
1698,207,3
1360,2844,5
337,490,4
2085,2655,5
1920,365,4
2237,3095,4
4060,187,4
130,2285,5
651,1207,4
3850,2287,4
5393,2359,4
5655,1768,5
4064,1189,5
1018,1268,4
2815,590,5
3135,901,3
3004,6,3
5831,549,4
5636,3358,3
3380,3458,3
146,3291,5
4433,3297,4
4617,1549,3
5306,2549,4
802,109,5
303,3879,4
1186,605,5
2057,11,4
2163,365,5
2787,3667,5
4323,2848,3
4910,477,3
3191,1046,2
2063,1076,3
1112,2198,2
3125,1567,4
5651,103,4
4817,25,4
319,3040,4
5107,1735,3
229,874,3
222,1180,5
355,2253,4
1389,3079,5
3780,3142,5
5306,345,4
175,1246,3
5086,1079,4
1298,1527,3
2993,1240,5
4007,1636,1
1253,3049,1
2158,524,4
2752,1210,5
3352,2090,4
2189,2287,4
5922,3436,4
2259,345,4
2610,2724,4
2457,1944,5
4802,230,5
1502,3175,2
1825,774,2
5016,2168,3
5995,591,3
935,1231,5
5550,2287,4
3353,1960,5
6016,3092,3
5109,2268,3
3615,593,4
5276,34,4
407,2736,4
87,586,5
4888,1458,4
1920,3575,3
4115,881,5
1841,2790,5
4272,2965,3
4249,892,4
343,39,4
4351,1808,3
4422,1905,4
746,359,2
3824,3033,3
3698,2651,2
1822,3413,4
5551,3508,4
3650,346,4
2627,1730,3
1119,238,3
5580,2082,4
1647,681,3
3768,2644,3
5037,2537,3
3711,1544,5
4979,1120,2
195,741,5
549,1906,3
3914,50,3
5413,1681,5
591,3205,1
1389,2070,5
4904,1182,5
3054,2633,1
852,2253,4
1658,1237,4
2878,2461,4
2892,648,4
3257,1932,4
2164,1999,4
202,1275,2
5312,1323,4
2010,376,2
1803,94,4
2790,2049,5
4958,2514,4
5890,3039,3
1319,412,4
3285,2885,2
5576,1180,3
2327,3217,2
3415,2815,4
4510,1583,3
2187,732,4
4064,1194,5
3993,2327,4
134,1566,1
2383,489,4
424,583,3
424,2026,4
199,1569,4
329,1984,3
531,1829,2
1484,50,5
4945,892,3
2329,1950,3
2796,1323,4
2098,1230,4
1317,2634,3
931,899,5
3025,2993,5
2776,584,5
5874,3095,3
687,1164,5
3097,3340,5
6001,3321,3
577,1202,4
1688,1,4
5712,2422,5
6014,1664,3
1391,976,3
4225,2850,4
2585,1577,4
3585,3403,2
2458,1203,2
1140,3603,4
1407,3834,5
4593,1110,4
2231,2330,5
5434,1265,5
411,1673,2
850,3108,3
3507,1853,2
3675,538,5
3196,2401,3
546,2596,2
3138,2947,2
5618,3409,5
718,3140,3
2075,1078,2
817,1064,5
123,2723,4
4697,2655,3
4630,2328,4
472,2848,2
5712,2220,5
2344,2325,4
4260,2082,3
5616,2929,5
5041,538,4
1500,233,3
289,1338,4
3970,1086,2
835,1576,5
5697,3014,5
3971,2589,4
702,39,4
257,454,5
570,251,4
929,2459,4
163,1805,2
3277,3674,3
5117,1960,4
40,1356,4
1285,1996,5
4543,547,3
1632,3428,2
1441,1909,2
970,2328,5
2383,1246,4
1010,2077,1
3242,1121,3
5657,220,3
2168,3684,5
1308,294,4
4995,26,3
520,536,4
2052,2654,2
2303,1239,4
5420,2497,3
3526,1167,1
3058,1259,5
2744,2966,1
2966,1417,4
1822,1941,4
5367,842,2
3970,1628,5
4947,1207,5
319,1602,3
2846,1065,2
3169,870,2
1147,938,4
4508,2961,3
1836,2256,5
1162,2620,3
1449,3684,3
3232,1620,3
3128,1023,4
4518,3361,5
1538,101,3
3477,2490,2
2540,472,5
1522,3002,4
4312,2726,3
2181,2232,4
5433,1747,4
1675,741,4
3695,2984,4
3265,2945,3
307,1877,5
3038,2497,5
3618,526,3
3005,2268,5
4457,3635,5
406,1935,3
337,529,1
3836,2434,1
5074,279,4
5142,3233,5
2776,1105,4
62,2460,4
3789,1932,3
2315,486,2
953,897,5
4950,1182,5
4269,1608,4
4252,94,2
149,3186,2
2063,2985,4
746,499,1
1193,1360,2
3209,417,1
5684,3295,5
2090,1514,4
800,2056,5
4905,908,4
2967,1895,4
3543,446,1
5831,3436,4
5361,587,5
4775,2694,5
5785,2790,5
3656,3170,2
3491,89,4
5427,1196,5
765,2387,2
881,2295,4
3312,1221,4
1837,2078,3
5537,2967,5
2241,1005,4
3618,2058,3
329,2499,3
5754,1951,5
2857,2952,3
1451,1418,4
4748,1673,5
5220,1024,4
3299,1075,3
4386,3457,3
3248,3813,1
1164,2229,3
5550,1239,2
3519,3706,2
531,1669,3
2166,3185,5
4083,1352,4
4041,2512,4
289,3316,4
1422,1468,3
3365,3439,5
3546,2902,5
3576,1852,3
3339,109,5
5196,1008,2
5108,2666,4
5415,3046,2
4784,613,4
3297,119,3
116,1239,5
1377,1557,3
4023,2298,4
676,1481,1
549,2310,4
5616,3438,3
2899,3258,5
4497,3743,5
588,580,3
4454,2604,1
4268,3329,3
2547,741,5
5426,2639,4
3169,1951,5
1380,1514,4
3201,3133,5
5607,3458,3
3782,1996,4
4972,1113,3
409,3380,4
4771,2291,4
4696,2345,5
3242,2342,2
26,336,3
4447,2217,4
795,1637,4
4867,902,4
5788,1913,1
96,1576,4
3793,2436,3
1340,1990,1
2055,1960,5
2990,1071,4
3067,3826,3
457,552,3
963,3411,3
58,771,4
3520,175,4
1328,1180,4
3816,2352,3
4620,1696,4
2208,2223,5
5908,294,4
579,1251,4
1880,3484,4
3650,753,1
4535,1849,4
3394,47,5
3998,1794,4
396,354,4
4448,2265,5
5595,1569,4
4532,2848,2
1941,716,2
1113,3124,4
3228,2408,5
2165,848,5
28,1900,5
228,3442,4
1860,3804,4
4084,3108,4
2244,316,5
1952,3826,2
1303,912,5
4936,2284,2
6005,1330,4
4177,2924,3
5146,2815,3
3063,1197,3
2798,1197,4
5880,584,2
2453,86,4
1033,3384,2
5280,2891,5
4748,2547,3
403,3459,4
3443,245,3
4246,1016,5
4975,1887,5
5341,3320,1
1913,2503,5
5916,1310,2
3792,1548,4
2860,1897,4
4861,3219,2
1722,2956,4
3213,2992,3
3921,316,5
1998,3842,4
3539,2603,4
3999,2353,3
2541,594,3
2918,1554,3
2866,2809,3
2270,477,5
5775,2221,5
5305,1671,5
2042,2075,2
1737,1911,2
4956,1741,4
3729,2922,3
2185,2984,4
169,1075,4
2015,2314,5
75,593,3
5345,494,5
4411,435,3
5161,345,3
4730,3696,4
1465,1233,4
3635,2967,5
2039,1280,4
635,3546,4
2136,134,3
1372,2638,4
1647,517,3
2300,3426,4
5654,1338,4
730,253,1
1958,2411,2
3963,1193,4
4964,303,2
1362,2900,3
3360,3800,3
3800,2335,3
204,1371,1
4638,2287,1
4629,2929,3
110,3555,3
3308,2326,5
2351,1886,4
1962,2995,4
149,1996,5
4082,1288,5
1897,58,4
5142,3445,4
1211,3100,5
3453,13,3
4094,1530,4
4771,1063,4
1088,2377,3
4271,3665,4
5418,2919,4
3483,2622,2
3272,3100,4
1126,2638,1
2829,1161,3
273,361,4
1624,1990,3
5938,1341,5
1539,897,5
4506,1164,4
3669,207,2
1847,1041,4
4294,2655,2
1115,1926,5
3277,3195,2
5767,1082,5
550,529,4
6025,1913,1
2699,1805,4
5172,942,4
5965,2948,2
170,1201,5
641,1996,5
2995,2680,3
2966,2032,4
4167,933,4
5880,524,4
5722,1104,1
2060,1323,3
5776,590,4
1329,1514,4
3889,161,4
331,491,3
1153,3341,2
4562,2847,3
5605,1844,1
5627,2334,3
4666,1887,3
789,2625,3
1056,2927,1
4180,2724,3
4845,922,4
5433,2245,5
4049,2343,1
2997,3470,4
1640,1814,1
5654,468,2
3403,3282,4
4266,3442,3
3204,353,5
1366,1848,5
1395,1371,4
5524,774,3
2056,1952,4
4041,2883,4
4051,2214,4
2484,39,3
1087,3802,5
2862,1215,4
3051,1361,1
731,3142,3
2034,345,4
869,475,3
5886,376,1
453,1074,3
4387,153,4
4789,222,3
4867,1261,4
424,2897,3
4473,3566,4
2969,1544,3
1749,297,3
3855,3039,4
1628,103,4
2786,2951,4
948,1229,4
4446,590,4
2573,1075,4
4227,3365,1
4648,2608,4
5871,1594,5
199,1283,5
2119,1330,4
5242,2624,4
3399,2058,2
5464,1167,5
5738,513,1
855,1492,3
3476,3350,1
4367,908,5
5404,2287,4
3080,1198,5
2030,2576,4
4600,2319,2
4179,916,4
4380,2850,3
2820,3198,2
4045,1228,5
927,1817,1
2865,3466,4
3584,643,3
5090,2338,5
3147,2938,4
2282,839,3
3816,3570,3
4478,1721,2
5744,354,4
698,2047,4
4771,1205,3
2743,1514,4
3683,2834,2
3878,1996,3
1050,1824,2
4161,3738,2
577,1567,4
4543,378,3
129,2848,3
547,3725,4
2211,2849,4
1168,1990,3
3970,1884,2
4808,2808,4
4571,585,5
1162,1233,5
2656,2736,5
1834,1082,5
2426,1208,4
929,3188,4
352,2472,3
3513,1074,5
2438,2401,5
1345,1172,4
3539,1514,4
4287,1336,4
4150,3053,3
4958,3274,2
2963,244,2
3141,1844,3
2733,297,4
5568,2383,4
3032,774,5
82,1323,4
5675,1549,4
2744,2091,1
718,2822,4
541,1082,5
5232,2099,2
3967,2038,2
4715,2265,4
2445,1251,3
2092,3546,4
3491,3578,2
1988,1674,3
438,1369,1
3189,3052,4
2084,2253,4
2136,3382,4
5570,1074,4
5243,477,2
4320,2900,4
3908,3057,5
605,2642,1
2594,725,4
5329,3047,4
3413,3828,5
2175,2632,5
1768,2244,3
4980,3457,3
4772,3000,4
5964,2379,1
4725,3109,3
3044,3423,4
543,490,3
2153,1079,3
123,2261,5
5555,1239,5
2629,1227,4
1998,1235,3
352,425,5
5106,477,4
678,1974,3
882,1492,4
2241,2876,4
5281,587,4
4673,3483,5
789,221,5
386,1657,4
5761,3185,4
1597,3185,3
1017,2503,4
1230,1960,4
4972,1916,4
1293,769,3
881,3182,4
4064,1417,3
549,2652,3
1433,1514,3
118,1221,4
638,2389,4
2211,3477,4
4819,2302,4
5811,2106,4
5728,254,4
5574,1239,5
3300,1877,4
95,2291,4
138,28,4
5998,2307,1
2383,591,4
3560,3293,4
2073,1386,4
1605,549,3
4001,1343,4
1733,1153,1
2436,3615,4
780,952,5
444,3380,4
975,21,1
5555,1959,1
438,2573,3
4196,3452,3
2501,2504,3
1181,2677,4
3693,3040,3
1666,1285,5
1851,1418,3
4837,2645,2
1181,2398,2
3641,3556,2
5706,1500,5
687,18,5
4277,2629,4
1987,3555,4
5699,2644,4
2808,17,4
5784,696,2
335,1211,2
192,1024,4
2895,1247,5
5342,1183,4
2030,2573,4
5682,373,4
3547,1633,4
4344,2294,4
5337,1351,5
3856,2504,3
1869,1187,5
689,465,4
1199,1727,4
4021,2592,5
1958,2303,3
3754,2001,4
1040,1269,5
3271,1227,5
1503,2639,3
1828,3046,3
4040,1726,2
3620,150,3
1877,3811,4
2824,728,3
1540,902,4
3292,1503,5
5387,1287,4
3067,3828,5
2872,571,4
5831,1808,3
3558,6,5
1538,582,4
2946,537,2
970,2125,4
1531,2223,5
456,1024,3
2944,316,5
205,1172,4
2934,1186,4
5636,1187,5
2403,1246,5
4160,2049,3
3847,2032,3
6037,2064,3
4269,1004,3
2901,2695,4
699,457,2
3365,3333,3
1673,3876,3
4,258,5
4950,48,2
5394,2232,4
5419,2074,1
73,2557,3
4387,643,2
4305,1955,3
3310,1337,4
1722,197,4
5217,3467,3
5512,584,4
2116,1454,3
4907,3130,5
319,2232,4
4227,2318,1
4139,278,4
4887,3630,2
4640,590,4
531,3497,2
5458,3649,2
5716,1596,4
1639,1855,5
3942,1074,5
6002,3282,4
5359,1204,5
42,1282,4
2178,2003,5
5046,3842,4
3551,512,5
4167,1357,4
4409,2937,4
1396,2960,4
3546,1240,3
3150,1727,4
4344,2724,1
4302,2471,3
1836,2694,3
3967,298,4
13,316,4
2625,1314,3
429,3179,3
2003,1937,5
4117,1574,5
1489,3466,2
4183,1581,2
1680,77,4
4943,1116,5
310,1900,5
5833,2620,4
4682,901,4
4318,2198,3
4060,1548,4
2895,2734,3
5266,3033,5
3065,2626,3
5382,1936,3
4572,1555,2
1321,2919,3
604,2648,3
5753,2883,5
1608,2620,1
3336,3615,4
1650,1069,3
5327,589,4
1244,1596,5
5047,3618,3
