-1.1774,-1.0923,-0.38193,-0.92317,-0.4377,-0.064922,-0.33947,1.0917,-0.91574,0.050147
-0.6238,0.30291,-0.066217,-0.35668,-0.24438,-0.77412,-0.26741,0.38616,-0.010032,0.61413
-0.063086,0.26689,0.11653,-0.13858,0.032412,0.034344,0.165,-0.11518,0.03723,-0.050832
-0.37691,0.13746,-0.0037696,0.16654,-0.18053,-0.63766,-0.11741,0.69935,-0.55997,-0.13404
-0.49291,0.17617,-0.39799,-0.087662,-0.4069,-0.2271,-0.35955,0.76368,0.012166,-0.021359
-0.22712,0.27649,-0.23964,-0.34586,-0.3069,-0.75338,0.44801,0.62381,-0.079942,0.1501
-0.14614,-0.085912,-0.17226,0.42371,0.24418,-0.62319,-0.0095541,0.44544,-0.053775,-0.17102
-1.6556,-0.31861,0.078628,-0.39436,-0.20071,0.18117,0.12211,0.4145,-0.062446,-0.6994
-0.18162,0.029092,-0.72966,-0.26273,-0.52326,-0.30783,-0.10796,0.44523,-0.051352,0.011604
0.4781,0.34128,0.66386,0.25469,0.58992,0.12662,0.55386,0.72442,-0.42346,0.20769
-0.51856,0.36879,-0.76545,-1.0147,-1.0251,0.048517,0.065108,0.56616,-0.49692,-0.69657
0.21787,-0.10688,0.73595,-0.058978,0.15761,-0.36684,0.37657,0.16496,-0.16559,-0.36944
-0.23979,-0.19181,0.12463,-0.31121,0.42674,-0.56325,-0.1246,0.16797,0.050142,-0.55934
-0.075148,0.37509,0.27257,-0.033963,-0.32846,-0.60064,0.72714,0.64421,-0.21573,0.014611
0.077482,-0.034094,-0.037792,-0.069165,-0.12855,-0.57088,0.33798,0.49523,0.0083444,-0.10233
-0.18213,0.33706,0.0095806,-0.25541,-0.20725,-0.1064,-0.39676,0.57337,0.11553,-0.52631
-0.58323,-0.16338,-0.20813,0.42429,-0.42726,-0.69738,-0.10524,0.021644,-0.080157,-0.77938
-0.090939,0.10112,0.38121,-0.17598,0.26521,0.004511,0.39739,0.021885,-0.37329,-0.41481
-0.53065,0.53316,-0.1774,0.031421,-0.26891,-0.97129,0.42087,0.32493,0.33163,-0.0368
-0.17486,-0.51517,-0.27312,0.27758,-0.236,-0.61094,0.18443,0.52868,-0.081274,0.09198
-0.18961,0.39969,-0.3585,-0.077785,0.3484,-0.68297,0.74795,-0.1243,-0.70824,-0.062052
-0.96175,-0.16447,-0.10504,0.37545,0.88507,-0.4473,-0.33705,0.03736,0.45148,0.10415
-0.024929,0.53247,-0.40895,0.02686,-0.38042,-0.65631,-0.1868,0.50208,0.32204,0.57636
-0.094193,0.076215,0.77601,-0.45669,0.1695,-0.81158,0.37394,0.037928,-0.24409,-0.37462
-0.81984,0.22377,0.61187,-0.30509,-0.41198,0.088355,0.43587,-0.072673,0.22495,0.38276
-0.62886,0.37127,0.28164,-0.92256,-0.062467,-0.33125,-0.77377,0.1731,-0.19749,0.073027
-0.14284,-0.31452,-0.33548,-0.42334,0.27664,-0.59272,0.014532,0.63315,-0.28318,-0.55902
0.3359,-0.54667,-0.07446,0.010263,0.37636,-0.34546,-0.47123,0.34727,-0.18638,-0.13611
-0.0045965,-0.39767,0.0044054,0.19946,-0.94675,-0.88929,-0.46773,-0.10236,-0.25587,0.020775
0.53747,0.71883,0.86214,0.15625,-0.047569,-0.50108,0.42429,-8.8268e-05,0.11538,-0.1418
-0.76541,0.18794,-0.68036,-0.04813,-0.26858,-0.42304,0.0016142,0.38894,0.24559,0.58345
-0.2023,0.045557,-0.059952,-0.063473,-0.12747,-0.34194,-0.36396,0.32926,0.55504,-0.36342
0.45621,0.3003,-0.057893,-0.040962,0.016598,-0.1594,0.43044,0.13527,0.16261,0.3026
0.17828,0.16172,0.37569,0.090357,0.051308,-0.29805,0.22627,0.74174,-0.0052023,-0.085861
-0.14962,0.48175,0.11061,-0.13181,-0.4353,-0.6688,0.10741,0.0044042,0.061117,0.78061
0.13307,0.032135,0.0016437,-0.46641,0.074206,-0.29595,0.13993,0.68586,0.21656,-0.44052
0.27856,0.7739,0.43197,-0.019025,0.1699,-0.30201,0.2887,0.14748,0.41163,-0.37601
-0.10103,-0.14902,0.37601,0.24308,0.34246,-0.84118,0.25625,0.10022,0.28168,-0.50511
-0.070357,0.21178,0.92715,0.0094287,-0.045612,-0.97127,0.40602,0.43764,-0.94769,0.18335
-0.70297,0.25817,-0.9593,-0.64005,-0.70828,-0.57546,-0.21156,-0.14304,0.44677,-0.25679
-0.25121,-0.18359,0.043796,0.2663,0.01798,-0.62052,0.42753,0.46357,-0.27146,-0.17819
-0.17056,-0.43772,-0.090064,0.35745,-0.13362,0.11911,-0.46958,0.69687,0.7023,0.38828
0.41225,0.14075,-0.35809,0.28129,-0.67373,-0.94855,-0.13493,0.77677,0.19801,-0.29047
-0.055424,0.55656,0.50524,-0.25057,-0.39399,-1.225,0.64981,0.3335,0.24587,-0.14141
-0.33255,0.93542,-0.8337,-0.54919,-1.0708,-0.0031038,-0.60604,-0.75111,0.49901,0.27831
0.030353,0.43795,-0.1474,-0.0062141,0.22645,-0.32497,-0.014366,0.33145,-0.048612,0.0056123
0.15064,0.25776,0.47595,0.013085,-0.20896,-0.86392,0.51847,-0.0047209,-0.031113,0.18063
-0.057924,-0.12474,0.22587,-0.5007,0.33414,-0.84929,0.095417,-0.087918,0.61439,0.33652
0.18028,0.12211,-0.40952,-0.33052,-0.16965,-0.45495,-0.087217,0.28235,-0.2104,-0.58702
-0.60353,-0.035281,-0.18069,0.68044,-0.39561,-0.019148,-0.095145,0.79954,0.29671,-0.085909
-0.37559,0.32656,-0.16203,-0.50265,-0.35735,-0.32078,-0.15226,-0.028053,-0.24677,-0.1149
-0.52861,0.087828,-0.36735,0.48875,0.081162,-1.2082,-0.34077,0.17765,-0.058965,-0.58031
-0.60376,0.23378,-0.5254,0.1765,0.18908,-0.71763,-0.48584,0.57885,0.22172,0.43862
-0.22288,0.0027977,-0.99468,-0.27438,-0.28311,-1.2444,-0.49665,-0.21393,0.11514,-0.20621
-0.21874,-0.23001,-0.70367,-0.23806,0.051876,-0.54551,0.79851,0.24159,0.014387,-0.42528
-0.34013,-0.47509,-0.21829,-0.26037,0.25666,-0.62063,-0.21201,0.56372,0.19501,-0.19341
-0.11038,-0.056757,0.19926,-0.093204,-0.025684,0.1089,-0.047657,1.0725,-0.26488,-0.36194
-0.33409,0.46517,0.1558,-0.16385,-0.12388,-0.43716,0.71991,0.24049,0.056159,-0.060632
-0.1253,0.2266,0.025373,0.14698,-0.054203,-0.31921,0.32066,0.39769,0.40623,0.2121
-0.14721,-0.23203,0.0078984,-0.32783,-0.055421,-0.7102,0.38367,0.041986,0.29645,0.025062
-0.12193,0.13091,0.63754,-0.024187,-0.033639,-0.77855,-0.057286,-0.070389,-0.13177,0.50797
0.060212,-0.29805,0.70984,-0.4611,0.65746,-0.41217,0.27793,0.01975,0.43309,0.26313
-0.90102,-0.0066375,-0.47271,-0.010841,-0.29948,-0.92236,-0.35287,-0.28091,-0.13442,0.23384
-0.78627,0.42263,-0.51002,-0.050647,-0.35842,-0.57736,0.081372,0.69976,-0.082516,0.24779
0.41355,0.13448,0.070961,0.55271,0.27243,-0.30237,0.35389,0.53771,0.19329,0.34736
0.028394,0.31514,-0.029896,0.048558,-0.17387,-0.54679,0.15126,0.073287,0.33528,-0.22543
0.25296,0.097066,0.17811,-0.19251,0.3707,-0.31652,0.33557,0.29828,0.10154,0.11937
-0.23437,0.011345,0.053753,0.05001,0.2979,-0.18841,-0.009772,0.36638,0.13978,0.24444
0.25753,-0.071653,-0.17631,-0.19017,-0.13803,-0.24735,-0.21823,0.33822,0.21083,0.15634
0.067173,0.48287,-0.14561,0.22319,-0.14286,-0.73612,0.63138,0.1793,0.24891,0.10955
0.11362,-0.010524,0.81236,-0.18941,0.16393,-0.5382,0.33965,0.4131,-0.2196,0.093502
-0.88605,-1.0057,-0.93561,-0.38167,-0.27504,-0.61618,-0.96616,0.029449,0.10928,-0.96939
-0.02961,0.029256,0.34236,0.23387,0.24308,-0.15522,0.54729,0.51332,-0.078675,-0.10802
0.00061122,0.049755,0.3474,0.12499,-0.31988,-0.34849,0.29803,-0.1569,-0.041245,-0.12502
-0.095932,0.28819,0.047332,-0.49623,-0.19367,-0.44415,0.25696,0.045586,0.36361,0.057695
-0.035766,0.012714,-0.25672,-0.13387,-0.27707,-0.68022,-0.092939,0.44521,-0.47663,0.0015255
-0.34513,0.24222,0.36933,0.37819,-0.17069,-0.94894,0.16238,0.13821,0.50481,0.42795
0.12088,-0.59685,0.094216,-0.27991,-0.16041,-0.27546,0.033992,0.65972,-0.39998,-0.88077
-0.57162,0.26599,-0.2618,0.14721,-0.21833,-0.83842,0.27144,0.31567,0.18234,-0.34772
-0.22142,0.2257,0.080775,-0.14646,-0.024673,-0.40652,0.47541,0.14298,-0.006676,0.098203
0.027203,-0.061888,-0.092586,-0.13132,-0.23735,-0.25371,-0.22902,0.10548,0.041512,0.0075282
-0.34487,0.47068,-0.42775,-0.25031,-0.58326,-0.72915,0.29557,0.22404,0.046044,-0.37392
-0.94645,-0.19952,0.052951,-0.41244,0.079539,-0.4544,-0.10148,0.05832,0.74762,-0.36245
0.1886,0.1724,-0.13913,-0.037479,-0.70976,-0.56362,0.55672,0.14704,0.29865,0.058284
-0.14245,-0.63512,0.26969,-0.018438,0.32768,0.093056,-0.33706,0.84012,0.20948,-0.1682
-0.033318,-0.31635,0.2414,0.39574,0.15622,-0.76544,0.45712,0.15675,-0.035131,0.35747
-0.21883,0.071201,-0.41197,0.12315,0.4835,-0.15122,0.14649,0.82088,-0.089264,0.033338
-0.43573,-0.01331,-0.23812,0.0665,-0.47837,-1.055,-0.7181,0.27131,0.24023,-0.43661
-0.15274,0.1722,0.062718,0.044156,-0.56228,-0.56542,0.031116,0.098276,0.073258,-0.56961
-0.69385,0.17474,0.44222,-0.095231,-0.10658,-0.90674,-0.020045,-0.26034,0.42661,-0.022225
0.49618,-0.8305,-0.062958,0.11324,-0.057044,-0.98503,-0.19922,0.47749,-0.27264,0.25957
0.44494,0.69625,-0.46836,-0.11592,-0.058799,-0.64054,0.44561,0.41987,0.26248,0.46108
0.32116,0.11906,-0.48003,-0.48862,0.11724,-0.74175,0.6533,0.50937,0.35456,-0.0091053
-0.18375,-0.060071,0.30238,0.072964,-0.11932,-0.11048,-0.24233,0.38524,0.032603,-0.059897
0.17723,0.32056,0.69946,0.1251,0.44612,-0.70148,0.43749,-0.00074683,0.3388,0.022674
0.080213,0.38507,0.19925,0.1389,-0.13639,-0.40514,0.69981,-0.17389,0.21315,0.10107
-0.31777,-0.05017,-0.039861,-0.060136,-0.52273,-0.56573,-0.012816,0.0069656,-0.091779,0.32913
0.41011,-0.22305,0.52713,-0.18966,-0.28576,-0.10748,0.44239,0.57482,0.42067,0.19968
-0.35332,0.28863,0.11238,-0.037024,-0.38641,-0.4807,-0.13471,0.085393,-0.075831,-0.090034
-0.75489,-0.17122,0.11057,-0.040077,-0.16987,-0.46313,-0.12197,0.18805,0.037613,0.21249
-0.85412,-0.13227,-0.14145,-0.19845,-0.35424,-0.67165,0.1021,0.035237,0.49455,-0.075501
-0.0026367,-0.39622,-0.24839,-0.019428,0.15157,-0.46131,0.21204,0.19559,0.08604,-0.14585
0.20522,-0.32311,0.13846,0.075523,0.35959,-0.12273,0.27732,0.32433,0.21615,0.0019172
0.080747,0.35639,0.37023,-0.0038602,-0.064383,-0.63975,0.37633,0.095558,0.34411,0.45628
0.19438,-0.20378,0.099516,0.021129,-0.20789,-0.58302,0.17227,0.10972,0.033649,-0.065003
-0.17438,-0.10633,-0.0056686,0.15349,-0.4526,-0.67415,0.34461,0.14803,0.11681,0.40138
0.26435,-0.43499,0.17907,-0.51397,-0.05202,-0.68353,0.17327,0.58976,-0.4596,-0.37037
-0.30611,-0.48368,0.42117,-0.21223,-0.33865,-0.45057,-0.1086,0.18231,-0.21719,-0.23368
0.31406,-0.22012,-0.12058,0.049343,-0.39513,-0.2121,0.020463,0.24341,0.23593,0.41875
0.45008,0.20231,-0.17188,0.27722,0.43766,-0.49428,0.2172,0.21527,0.085114,0.21538
-0.0081559,-0.42344,-0.15733,-0.29483,0.33102,-0.59085,-0.10814,0.48082,0.15624,-0.68941
-0.74578,-0.17551,-0.97538,-0.20901,0.10868,-0.63519,-1.5524,0.3649,-0.57898,-0.32644
-0.29075,-0.17342,0.21669,-0.4117,0.03636,-0.25119,-0.30379,0.95198,-0.078494,-0.32236
0.3532,0.22996,0.31461,-0.2388,-0.39841,-0.6997,-0.11199,-0.10181,-0.19436,-0.10028
-0.67539,-0.17794,0.16753,-0.97752,-0.22634,-0.58775,-0.56398,0.028357,-0.81507,-0.76625
0.043714,0.26311,-0.059513,0.052064,0.15967,-0.81243,-0.058949,0.22227,0.49853,0.23092
-0.50827,0.032163,0.017279,-0.28238,-0.65389,-0.50547,-0.2424,0.03349,0.47519,-0.31245
-0.35278,0.050021,-0.085601,-0.24819,0.048322,-0.28122,-0.43396,0.26096,-0.16214,-0.3292
0.75428,0.17514,0.59883,-0.15445,0.65667,-0.64312,0.22686,0.35349,0.33392,-0.56225
-0.34238,-0.15096,0.73831,-0.44636,-0.29372,0.13053,0.22539,0.38034,0.44345,-0.40176
-0.067541,0.083788,0.50317,-0.079757,0.15057,0.11612,-0.10965,0.34648,0.039207,-0.43199
0.26815,-0.18659,0.57406,0.10035,0.14232,-0.020961,0.30863,0.46585,0.32797,0.1723
-0.38663,0.34465,0.13658,-0.15937,-0.47676,-0.89601,-0.12633,-0.00024806,-0.012482,-0.33524
0.052966,-0.13179,0.65092,0.040751,0.36217,0.15349,0.45922,0.79033,0.32775,0.037288
-0.54435,0.082375,-0.02141,0.4127,0.059517,-0.41437,-0.59967,0.34044,0.33792,-0.13485
0.50337,-0.055697,-0.040464,-0.31384,0.20257,-0.51298,-0.16339,0.22192,-0.049684,0.35047
-0.16173,0.1265,-0.14799,-0.63503,-0.12769,-0.72621,0.18482,0.52211,0.029402,0.083436
-0.49532,0.032575,-0.11185,0.18679,-0.4237,-0.61235,0.035294,0.36972,-0.2072,-0.23299
-0.2075,0.80561,0.0090368,-0.25504,-0.23869,-0.59033,0.85081,0.32392,0.036116,0.0045026
-0.25235,-0.55102,-0.20071,-0.43452,-0.29458,-0.52047,0.082376,0.18192,0.31337,-0.39901
0.21254,0.28912,0.24862,-0.32946,0.034845,-0.52642,0.47355,0.33268,-6.0177e-05,-0.16523
-0.2532,-0.64536,0.18966,-0.4578,-0.24334,-0.032822,-0.28796,0.98422,-0.63749,-0.7121
-0.10783,-0.93588,-0.6352,-0.38406,-0.554,-0.87763,-0.31128,0.62688,-0.14275,0.033548
-0.10368,-0.1228,-0.78856,-0.64286,-0.75001,-0.6412,0.19497,0.0091952,0.33365,-0.21997
-0.15488,-0.39066,-0.12469,0.21947,-0.067975,-0.34248,0.29427,0.40695,0.058067,-0.022472
-0.34566,0.067287,-0.15824,-0.25399,-0.21432,-0.78085,-0.30874,0.16522,0.05012,-0.13299
0.25914,0.070535,-0.15081,-0.22318,0.36962,-0.69822,0.46756,0.3361,0.70063,-0.037237
-0.0025994,0.11928,-0.044182,0.024093,-0.42347,-0.70097,-0.58266,0.011422,0.74294,0.47478
0.051813,0.35158,0.30745,-0.38441,0.51131,-0.44957,0.15821,0.30702,0.5154,0.046781
-0.68778,0.41663,0.26796,-0.51821,-0.09653,-0.42518,0.8957,0.26427,0.043285,0.43952
-0.24456,0.24107,-0.35829,0.053446,-0.84372,-0.89569,0.15252,-0.065569,-0.080194,-0.56479
0.16662,0.28605,0.2491,0.14322,-0.21703,-0.27027,0.79764,0.69207,0.33746,0.13717
0.028302,-0.016293,0.36498,0.15761,0.2251,-0.60113,0.50815,0.11472,0.50211,0.30123
-0.16203,0.30783,-0.21638,0.0036521,-0.50722,-0.68868,0.62214,-0.069998,-0.0072589,-0.0052414
-0.35075,-0.31712,-0.18177,-0.17729,-0.013115,-0.3851,0.14033,0.39089,-0.12149,0.071487
-0.15227,0.049992,-0.36961,-0.23991,0.27986,-0.2375,-0.35251,0.99744,-6.641e-05,-0.59091
-0.16461,0.13199,-0.22736,-0.25434,0.067103,-0.55279,0.096132,0.26634,0.19356,-0.20425
-0.2497,0.6007,-0.14206,0.4881,-0.40417,-0.84051,0.14591,0.35684,0.069118,0.34671
-0.14973,-0.22648,-0.21719,-0.023026,-0.28586,-0.43371,-0.48393,0.23447,0.036132,-0.34355
-0.21614,0.095275,0.0048315,-0.096432,-0.69937,-0.46628,0.63903,0.22983,0.15665,-0.10384
0.43685,-0.2733,-0.57976,-0.044228,-0.33805,-0.76162,-0.24757,-0.028221,-0.4016,-0.038638
0.06823,0.11511,-0.57718,-0.10089,0.21286,-0.92704,-0.41107,0.59256,0.14568,-0.14417
-0.19334,-0.12709,0.16579,0.16283,0.089418,-0.65323,0.33267,0.43066,0.37618,-0.0016195
-0.33395,0.097655,-0.75722,-0.39175,-0.48778,-0.64579,-0.61555,0.36113,-0.10334,-0.34165
0.20549,-0.20101,0.22123,-0.23491,-0.13765,-0.11542,0.19884,0.22316,0.6018,0.18625
0.18922,-0.11387,-0.051404,-0.35643,-0.28987,-0.28632,0.19995,0.3401,0.23894,0.24042
0.024888,-0.040992,0.59889,0.28257,0.48097,-0.37104,0.21635,0.26854,0.2884,0.11076
-0.19315,-0.45524,0.30827,0.34229,0.42713,-0.66631,-0.091347,0.74942,-0.81418,0.08757
-0.34058,0.28165,0.31178,-0.11649,0.074537,-0.18784,0.13604,0.19194,-0.2529,-0.20395
-0.22351,0.32558,-0.33932,0.12866,-0.062511,-0.4375,-0.022071,0.51912,0.27002,-0.032785
